Geneid	CG-in_S31	CG-out_S32	Nav-in_S36	Nav-out_S1	QB-in_S33	QB-out_S34
ENSG00000260493	0.4750178517648839	0.0	0.46011984041461984	0.0	0.0	0.0
ENSG00000133740	5.923299528080334	6.312738949072377	7.530503865895144	5.156567586057559	9.167307953786185	5.364107691831338
ENSG00000254208	0.0	0.0	0.0	0.0	1.3990269166420684	0.0
ENSG00000176731	13.967112013707329	18.133133758854203	19.729880189616555	16.92746048138732	19.012074614224197	14.373341287506404
ENSG00000185015	10.454173633450758	10.708152659646071	13.330823741100854	13.553164571339673	14.805187160557345	18.564075106889785
ENSG00000258256	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257962	0.0	0.0	0.0	0.0	0.0	2.535759999774814
ENSG00000133742	0.0	0.0	0.0	0.2946780481823627	0.160949999259707	0.35530560468821143
ENSG00000164879	0.633357135686512	3.8290823641976672	1.8404793616584794	4.92992547621454	1.7006353168532158	2.815681558191514
ENSG00000253549	5.237667005140248	3.789013024238191	1.1274217251209462	5.2451285998664945	2.08351502621635	0.5749336515002562
ENSG00000104267	416.58819476541066	605.0835295962897	195.2529270982247	416.71112642690446	245.18226783129907	595.0376432820616
ENSG00000254380	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000253680	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000270971	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000273567	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000205176	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000276006	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000275928	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000276540	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000271381	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000276998	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000274343	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000270416	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000277436	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000277422	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000253154	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000147614	0.0	0.22604600718877108	0.0	0.0	0.0	0.0
ENSG00000227753	0.0	0.0	2.300599202073099	0.0	0.0	0.0
ENSG00000243761	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000147613	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000253675	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000253699	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000164893	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000254231	0.4372549263107718	1.6267746124045448	1.2706238270863979	1.7913184399370163	0.7827191834889277	2.159867304052068
ENSG00000123124	39.71677038367501	37.90730177056264	36.905445533255964	40.86648750019947	35.75467654009104	43.91355207943362
ENSG00000176623	24.09920535946393	19.161062447834563	16.06426194518772	14.0130215728633	24.236914766311372	21.63210775578355
ENSG00000250569	2.3346622076103873	1.4476563439110657	0.7538133555728878	1.2752662766019696	0.0	1.5376417019911106
ENSG00000254088	0.4972994505220403	0.0	0.0	0.0	0.44510169747687833	0.4912927259930808
ENSG00000085719	48.04546758058401	52.051240404049175	69.96550231621211	59.98194607145661	67.65855954054503	68.89409914881149
ENSG00000170289	0.14557761029212363	0.0	0.14101185158975413	0.0	0.0	0.0
ENSG00000253292	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000205333	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233915	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000254115	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000253778	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000253568	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000176571	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000253500	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000253401	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000251563	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000254376	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000273978	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000176566	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000253171	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000156103	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000253553	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000251904	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000250962	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000271156	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000253621	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000248231	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000251136	1.7601249633635319	2.00090450421607	2.5573830991097304	3.2047862585372315	1.7504199892754662	1.0626397004804227
ENSG00000104312	25.111787492402176	29.25036783430187	25.23352118077482	27.305508918965494	36.549746511388165	37.32863252796514
ENSG00000253349	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000275103	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000207359	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000164823	21.40979841174006	18.31450730322865	21.646569377506424	14.212912123547266	20.421429429677257	16.673935653293906
ENSG00000104320	28.87608519939163	13.373654366182961	37.754342720960494	21.22543578632843	35.52382966116878	23.244466664602463
ENSG00000104325	65.08029011006315	53.74119743763377	74.96004266395462	64.09058490193816	67.02404058137074	67.38527321899451
ENSG00000104327	0.0	0.0	0.0	0.0	0.1834532353568193	0.0
ENSG00000253394	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000199354	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000254180	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000253799	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000180694	13.583730255068726	4.984179678099257	16.65837623252385	10.0066038671698	17.40036748385079	8.741244224095972
ENSG00000246792	0.0	0.0	0.1860778766382654	0.15739893645034814	0.1719392324024391	0.0
ENSG00000254182	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000123119	0.1141584724903123	0.0	0.0	0.0	0.0	0.0
ENSG00000254251	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000253250	0.0	0.0	0.7926001725263027	0.0	0.0	0.0
ENSG00000155099	7.873583570349448	5.326015511845017	6.702202241655878	5.082763829118091	6.620053002819025	5.657077103215828
ENSG00000253358	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000254219	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000253738	14.4868982383812	10.303921089877896	17.21639955380648	13.565488500648675	15.908256142506117	10.703869594656041
ENSG00000155100	20.601226822330194	6.672250637135991	16.0353557660212	7.535518607026977	16.957177141014398	5.814968870491905
ENSG00000214954	0.0	1.113217411057266	0.4637333470147346	0.5883918357358563	0.6427466593473377	0.47296570676428135
ENSG00000253525	0.49967724844120304	5.112283673511072	0.4840058430590946	5.73172957653071	0.8944598319514864	6.910985245287915
ENSG00000266194	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000147606	0.11661525453816696	0.10846460730722157	0.0	0.0	0.1043750353879305	0.0
ENSG00000253901	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000200151	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000271202	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000229182	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000079102	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000253576	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233778	2.1020904934423026	0.0	0.0	0.0	0.0	0.0
ENSG00000253118	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000253682	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000253749	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000253371	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000253634	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000253177	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000248858	0.27190961159134724	0.2529048996301081	0.0	0.3713140565003876	0.16224621409701104	0.1790835336230509
ENSG00000254020	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000253577	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000253197	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000205133	19.474036439248646	35.922287474949634	16.228736072684598	33.42737674763491	24.148819163168504	33.963495773307514
ENSG00000251347	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000277063	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000279847	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000246662	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000253960	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000268080	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000254089	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000222416	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000253781	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000188343	7.29260870094654	4.216399050970934	5.441104619641025	3.6335554021462557	5.821520059442303	5.2573550311914845
ENSG00000271971	2.9817696673284835	1.8489089174951112	2.88825225912438	11.401157744620868	5.337591823275718	1.9638358693908207
ENSG00000253854	2.3371485358400044	1.4491980439578294	1.509232277398327	3.1915609691316598	2.09183577312616	1.5392792330901426
ENSG00000183808	4.321178409990346	3.3046395143887413	4.743740124201134	4.720728406428924	6.102240271223766	2.8459894983033154
ENSG00000253722	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000279331	2.240512991479085	2.08391571711547	0.0	1.8357584992432638	0.0	1.1067252678955926
ENSG00000253848	1.380240550411172	0.0	1.3369519891292725	0.0	0.0	0.0
ENSG00000164953	4.770255349929688	2.0540951625353245	3.5938354399248413	3.4742189590798733	3.7951624991483426	2.0072342468933586
ENSG00000254057	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000254387	0.0	1.3211621002683513	0.0	0.0	0.0	0.0
ENSG00000164951	22.586874186542993	22.22254544704458	23.901924103351643	26.422570417762387	30.499435983222448	32.63269226909923
ENSG00000264448	0.0	0.7169636265945215	0.7466644407149785	0.0	0.0	0.0
ENSG00000284288	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000251234	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000240509	0.0	0.0	2.001651283159646	0.0	0.0	0.0
ENSG00000275386	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000253585	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000079112	0.5625692066531054	2.441829977681316	3.087910131262432	5.684921955936491	2.3497627166979833	15.376417019911106
ENSG00000249510	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000164949	3.0388226619702166	3.8542210062586904	2.675923543196807	2.4898514539396457	3.9561607068790816	3.5479572504402137
ENSG00000244217	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000197275	1.376863338448939	0.5122518212973468	0.40010420905619115	0.5640646997957139	1.6020477622530294	0.544093054722998
ENSG00000265817	0.40674311466106267	0.9457860462026701	0.0	0.1666319571873577	0.36405037363830306	0.6027452876862569
ENSG00000280123	5.040382349916775	2.812855459230045	4.231327149793611	2.2025728984949033	3.9098207445339206	5.3114678911222555
ENSG00000164944	14.873690528848272	15.666031329149924	15.986078050316499	15.247311401058548	17.506865094483757	17.310781987136018
ENSG00000254315	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000253704	0.0	0.38032335474466233	0.0	0.0	0.0	0.0
ENSG00000253175	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000254190	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000254283	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000261437	4.0212230419675015	4.363526680226667	2.92132889974651	4.6676030920979095	2.399430497438344	2.3173803021304415
ENSG00000104413	88.98375437717483	118.77315033315057	81.8324315971864	114.58823380568754	93.34307587835882	120.22623334316957
ENSG00000274701	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000241003	0.0	0.0	0.0	1.5649481723313987	0.0	0.0
ENSG00000253429	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000199701	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000156162	12.403983533894124	9.43938476487975	13.305819824546097	13.270918399728455	12.753573287752218	11.342693272535323
ENSG00000254307	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000164941	20.92469941984901	15.829255293642357	21.079174382381442	15.849228477066939	18.56191776359431	15.986313042058612
ENSG00000175305	4.658351095770251	1.5474152413877664	3.2230364077257883	1.6357748010086666	3.127049473904537	1.1505210824541172
ENSG00000272509	1.5833928392162797	0.0	1.5337328013820661	0.0	2.8343921947553596	1.564267532328619
ENSG00000243979	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000156170	6.280676247968415	2.336679143933878	5.420019225364848	3.649021362802701	5.51923325591295	3.497258757104352
ENSG00000164938	16.49674399927659	67.12881425605929	13.85709751946355	66.63243827551905	22.95528097264079	57.677817965279665
ENSG00000253878	1.0317736131423432	2.878978060528354	0.0	0.8453810296233084	4.617380796815854	2.0386222847272832
ENSG00000253528	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000200525	0.0	0.0	0.0	0.0	0.0	6.7541271022039435
ENSG00000245080	0.0	0.0	0.24552479356843887	0.0	0.22686922972574083	0.0
ENSG00000254248	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000284147	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000283522	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000175895	25.651266843790673	32.96798508415892	23.039727297522628	31.90808098517328	28.802918197134638	34.786876503126905
ENSG00000253773	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000253351	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000156172	5.485359116061197	3.8774958461685114	4.038124334292674	4.85396792143941	5.498754863730554	3.9017542887956793
ENSG00000253945	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000253872	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000202112	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000254079	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000248762	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000183663	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000271349	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000270131	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000156466	0.0	0.18384179455233743	0.0	0.0	0.0	0.0
ENSG00000156467	78.83780584957937	76.89938577856351	79.50150943077519	72.1224447095646	67.93438535917612	73.05024715769193
ENSG00000254224	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000156469	28.83867402108407	11.33367820607775	30.688281638314347	14.643257412620061	21.44915670312093	13.241989338080026
ENSG00000156471	52.75829725813125	15.564317927863533	57.29460494160507	28.65955840363473	42.95623805500326	22.960813341884734
ENSG00000199732	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000253105	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000202095	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000169439	3.547972843429072	3.1499929705472267	2.811843469200455	3.567709226207891	4.907697596474558	7.010235978213442
ENSG00000104324	7.194658582125927	12.202691889374734	5.124273606006035	16.644493607255097	9.469837966278392	25.713354582616752
ENSG00000272249	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000270077	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000260640	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000180543	11.565008219098734	7.120625392339222	8.204497176665054	9.609220841730272	10.788488126730822	8.20691863654574
ENSG00000207215	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000213750	0.0	0.0	0.0	0.0	0.0	2.472149144592321
ENSG00000147649	112.51627669515202	78.7818614320558	113.08969571636439	78.96633958730456	110.84863932742044	78.3641493906313
ENSG00000202399	6.473694616972755	0.0	0.0	0.0	0.0	0.0
ENSG00000104341	131.79850961198707	89.3861001839363	130.5462316066578	96.9274171259032	94.82225474059116	79.344620449632
ENSG00000270682	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000270861	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000253639	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000243504	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000132561	3.165415368749118	1.3739476046350516	4.49700279626347	3.890362289071348	2.4554102872783337	2.3975056683288485
ENSG00000156482	114.07977770023703	142.2636010775677	146.9252800569058	142.8855584809557	117.55161252115144	114.67592062552525
ENSG00000245970	1.8389328600249404	2.052484107505885	1.0687549837684986	0.6026899446987689	2.6334624313262465	1.0900325790887209
ENSG00000207067	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000252755	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000177459	7.892687304168373	19.70489640178776	6.438019800009218	17.69875513921189	11.52588444443108	26.264771377565364
ENSG00000132541	47.15014464806002	42.98624740407268	53.35863267399152	61.582258551672645	51.81131463086951	70.56274077229149
ENSG00000104356	15.529128533995442	1.8229967562441491	15.772286038285154	3.4588838005115243	18.082394063573247	3.8726260507690378
ENSG00000104361	13.19597725727988	18.10669293875548	12.655555532032764	17.128062868452957	18.008692255086114	20.65201928732479
ENSG00000252558	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000254267	1.681672394753842	0.0	0.0	0.0	1.505159993076984	0.0
ENSG00000278914	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000104375	6.328517692503434	5.314720207656029	6.1895509525286	5.58799274738155	5.664261169982719	5.948578598497442
ENSG00000253468	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000156486	0.0	0.0	0.2649904840084198	0.11207463537825835	0.0	0.13513305907550896
ENSG00000272321	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000207378	0.0	0.0	0.0	11.203273831830387	0.0	0.0
ENSG00000253911	0.0	2.2604600718877106	0.0	0.0	0.0	0.0
ENSG00000254112	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000240870	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000253415	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000254312	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000223281	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000271930	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000164920	0.0	0.0	0.0	0.0	0.22346231979129283	0.0
ENSG00000229625	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000253948	3.8501446932522176	10.743133920603173	7.458784781458048	7.886515131617442	8.615060486690632	3.803639999662221
ENSG00000253180	0.0	0.0	1.6251939317397124	0.0	0.0	0.0
ENSG00000132549	4.507497705608153	3.704011834713824	6.273660805653275	5.916301731902532	5.992816663031745	5.144789446779302
ENSG00000253562	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000253532	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000236583	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000237704	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225017	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000206699	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000207804	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000216069	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000243254	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000235683	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000253539	0.0	0.0	1.0934946824668434	0.0	0.0	0.0
ENSG00000253912	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000164919	111.6617306340467	96.97786577817801	96.60415644869506	77.8053847688077	90.9723412645453	78.49194480711961
ENSG00000132554	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000212414	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000221753	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000156509	0.9259841667315458	0.5167583404847095	0.7175539789757108	0.15174054430453812	0.6630325032794815	0.1829598987179296
ENSG00000147669	82.51595903071818	49.70766230553777	83.24108439622526	42.38713801890941	68.11486748331436	58.28839321516273
ENSG00000104450	23.877751955184376	11.575523129749808	26.49307235431835	16.71847599414689	23.961968435780474	16.15512379678494
ENSG00000202310	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000253299	0.0	0.0	2.800729463393338	0.0	0.0	0.0
ENSG00000199667	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000034677	41.48273954029665	57.649415373424084	40.76916602897771	80.10220044807795	44.402344581046535	48.29128084465864
ENSG00000253217	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000253824	0.0	0.0	0.0	0.7152448090727037	1.5626362696622629	0.8624004772503843
ENSG00000265599	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000253842	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000253666	5.91531664461931	4.584895428828847	4.774828532604546	9.69339865233842	1.764810234470318	3.8959115899505226
ENSG00000254364	6.279205937492886	2.9201651572454974	0.0	5.144851072986486	5.620125296038523	3.1016806864198365
ENSG00000186106	13.700428968600242	5.728440824788977	8.76599448542492	8.341819097978862	11.474905308045665	9.561383710491114
ENSG00000251013	0.7389166583009307	0.0	0.0	0.6054294444473997	0.0	0.0
ENSG00000174226	0.0	0.21606811103150234	0.0	0.5710147507172998	0.0	0.0
ENSG00000253740	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000252764	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000070756	617.6111735631945	590.05095598296	837.1198837321172	793.1125722260936	787.8429304672086	725.5811496830402
ENSG00000284570	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000221527	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000202001	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000242399	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000222795	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000212994	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000275041	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000260368	0.6405669804885475	0.0	0.6204768425906433	1.0496937828422517	2.293326084022725	0.632829772273049
ENSG00000164924	193.67735461614166	214.57803664054543	221.89339810695273	166.32572835849746	215.74810273647552	195.64625896567662
ENSG00000242315	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000248599	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000253395	0.0	0.0	3.295742112737277	1.3938956976812225	1.5226618534616	5.042034418156898
ENSG00000253355	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000202360	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000253737	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000261087	0.0	7.466319621516541	0.5016527817617802	2.1216819469130113	0.6953039968019341	3.069840424506146
ENSG00000120963	26.221396632659157	32.76367637808732	28.657754865050165	26.429906519809787	29.048590262711222	30.108076934969993
ENSG00000271882	0.0	0.0	0.0	2.916667396607911	3.186105094834492	1.7583737224715863
ENSG00000253942	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000253679	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000253282	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000239115	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000271560	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000228224	2.822614115953394	5.688218817554091	8.657946321885387	6.552654373022339	3.368460949136916	5.577041285678369
ENSG00000254063	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000253644	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000239211	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000254084	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000254024	1.48987269188986	0.0	0.0	0.0	0.0	0.0
ENSG00000083307	19.555685422162252	17.402931461043092	21.63170668879954	21.1660531519185	22.905256528310147	17.530637820225387
ENSG00000253991	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000253153	0.0	0.0	0.0	0.0	1.3612153783544452	0.0
ENSG00000104490	0.0	0.0	0.08811048921145419	0.07453060805806089	0.0	0.0
ENSG00000253629	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000238372	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000282989	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000266756	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000254492	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000048392	31.908733416679333	36.42363897738747	60.027891220638395	46.77891852041579	52.870508192293194	52.886227392563754
ENSG00000246263	2.1743916951275795	3.755915185263954	5.115047737602866	5.090234819557755	5.838486852126644	4.910006623767793
ENSG00000253328	0.0	0.0	2.401981539791575	0.0	2.219473210130468	0.0
ENSG00000104517	24.263120474251267	31.56300178482139	28.700788211418622	34.26309607964756	27.37067593066129	28.167574777781365
ENSG00000272037	0.0	0.0	0.49551367429266757	0.4191434615405075	0.0	0.0
ENSG00000253923	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000221387	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000271612	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000240724	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000253633	0.0	0.5527201313064183	0.0	0.48690101543698266	0.0	0.5870768480388481
ENSG00000252593	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000155087	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000253382	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000155090	29.421915105317343	58.810360891036105	24.250832858025603	34.13877946556759	30.095679701694177	40.801474290655946
ENSG00000283959	0.34344013695677056	0.6388718137447896	0.0	0.5627935680778645	0.0	0.0
ENSG00000250684	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000253669	1.5514899082034386	0.0	0.7514152218860176	0.0	1.3886417751611624	0.25545832447360267
ENSG00000155096	61.359059762832175	67.34102619388356	67.15343814678732	56.150613181101974	61.643398876133716	70.17733556799764
ENSG00000253385	0.0	0.8836343917379232	0.0	0.7784092857180853	0.0	0.0
ENSG00000253320	0.5939330108670539	0.5524209593814893	0.9588424279276246	0.324424979703884	0.35439491041325466	0.9779317996425196
ENSG00000253263	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000244052	0.0	0.0	0.8006605132638582	0.0	0.7398244033768226	0.8166006778935841
ENSG00000201216	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000254281	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000253663	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000254236	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000155097	35.382375688971415	29.420751299686348	43.47664586765112	30.42461451903417	36.48038602260248	32.484684803131294
ENSG00000253795	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000253556	0.0	0.0	0.0	0.0	0.0	2.564555003320873
ENSG00000253977	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000250929	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000236939	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000164929	0.0	0.0	0.0	0.14995625469175025	0.0	0.0
ENSG00000265657	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000247081	0.0	0.17549612629306188	0.9138309959227683	0.6183906628866914	1.1821542891203034	0.18640484909358318
ENSG00000253851	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000164930	46.42905113486437	27.115511445360035	46.71602965213331	28.457417946018364	42.36108954685666	33.06780752473871
ENSG00000164932	0.4118961102015323	0.0	0.0	0.0	0.0	0.0
